osm_id,fclass,name,type,coordenates
709074087,residential,Travess Santa Catarina,road,"[[-7.2362607, -35.8913386], [-7.2362315, -35.8909754], [-7.2365495, -35.890962], [-7.2365148, -35.8906379]]"
709074089,residential,Rua Prefeito Antônio Carvalho de Souza,road,"[[-7.2318778, -35.8859033], [-7.2318292, -35.8862823], [-7.2318414, -35.8864882], [-7.2318451, -35.8865416], [-7.2318485, -35.8865907], [-7.2318919, -35.8869784]]"
709074092,residential,Rua Hidraildes Costa de Carvalho,road,"[[-7.2347342, -35.8830699], [-7.2352219, -35.8830452]]"
709074580,residential,Travessa Euclides Severiano,road,"[[-7.2053321, -35.8922339], [-7.2051384, -35.8919612]]"
709074582,residential,Travessa Quinze de Novembro,road,"[[-7.2061288, -35.8933387], [-7.20628, -35.8935624]]"
709074583,residential,Travessa Capitão Manoel do O,road,"[[-7.2067327, -35.8946761], [-7.2065917, -35.8946786]]"
709074584,residential,Travessa São Cosme,road,"[[-7.2049785, -35.8958487], [-7.2050972, -35.8963104]]"
709074585,residential,Travessa Santo Inacio,road,"[[-7.202887, -35.8968839], [-7.2028932, -35.8967482], [-7.2029697, -35.8966369], [-7.2030043, -35.8964505]]"
709074586,residential,Travessa São Goncalo,road,"[[-7.2040377, -35.9007183], [-7.2039975, -35.9006213], [-7.2039662, -35.9004825], [-7.2039496, -35.9003833]]"
709074588,residential,Travessa Deputado Osmar de Aquino II,road,"[[-7.1994505, -35.8933202], [-7.199163, -35.8933143]]"
709074589,residential,Rua São Goncalo,road,"[[-7.2030774, -35.8952866], [-7.203144, -35.8955432]]"
709074590,residential,Travessa São Lucas II,road,"[[-7.2042119, -35.8988061], [-7.2044612, -35.8988102]]"
709074591,residential,Travessa São Lucas I,road,"[[-7.2048603, -35.8994204], [-7.2047419, -35.8992863], [-7.2046741, -35.8990878], [-7.2045769, -35.8990757], [-7.2044652, -35.8990972], [-7.2042846, -35.8990706]]"
709074592,residential,Rua Samuel Simoes,road,"[[-7.2048603, -35.8994204], [-7.2053751, -35.8997072]]"
709074593,residential,Rua João Bosco Vasques,road,"[[-7.2000864, -35.8968777], [-7.1999853, -35.8970305], [-7.1998044, -35.8970319], [-7.1995835, -35.8970614], [-7.1994105, -35.8970802], [-7.1992575, -35.8970976]]"
709074594,residential,Rua São Goncalo,road,"[[-7.2032326, -35.8961284], [-7.2031892, -35.8957565], [-7.2031111, -35.8957162]]"
709074595,residential,Rua Dagoberto Renato Damiao de Araujo,road,"[[-7.2049564, -35.8924943], [-7.2047965, -35.8921972], [-7.204705, -35.8918958]]"
709074596,residential,Rua Capitão Manoel do O,road,"[[-7.2070756, -35.8947286], [-7.2070236, -35.8947655], [-7.2066985, -35.895583]]"
709074597,residential,Rua Ana de Azevedo,road,"[[-7.2089417, -35.8972078], [-7.2097487, -35.8958861]]"
709074598,residential,Rua Libia Cardososilva,road,"[[-7.2139603, -35.9011937], [-7.213764, -35.9011527], [-7.2128458, -35.90086]]"
709074599,residential,Rua Tomas de Araujo,road,"[[-7.2092616, -35.9005017], [-7.2091925, -35.9006891]]"
709074600,residential,Rua Ceu do Nascimento Borborema,road,"[[-7.2022367, -35.9013101], [-7.201825, -35.9012989], [-7.2017283, -35.9012033], [-7.201698, -35.90102], [-7.2016161, -35.9007288], [-7.2015156, -35.9003716], [-7.2014177, -35.9000234], [-7.2011943, -35.8991622], [-7.2010842, -35.8987377], [-7.2008741, -35.8983207], [-7.200789, -35.8980739], [-7.2007943, -35.8978164]]"
709074601,residential,Rua Neuza Barros,road,"[[-7.2093552, -35.9024234], [-7.2104613, -35.9030465]]"
709074602,residential,Rua Leniel Sucupira,road,"[[-7.2064029, -35.9022328], [-7.2076358, -35.9031808], [-7.2080562, -35.9033605], [-7.2081414, -35.9034249], [-7.2081973, -35.9035724], [-7.2086337, -35.9039453]]"
709074603,residential,Rua José Ribeiro de Souza,road,"[[-7.2068998, -35.8986061], [-7.2079707, -35.8973707]]"
709074604,residential,Travessa São Jorge,road,"[[-7.2059609, -35.8972626], [-7.2058829, -35.8968536], [-7.2057128, -35.8963524]]"
709074605,residential,Rua Samuel Simoes,road,"[[-7.2053751, -35.8997072], [-7.20554, -35.8999909], [-7.2056763, -35.9002799], [-7.2059299, -35.9011956], [-7.2058718, -35.9012747]]"
709074606,residential,Rua Santo Agostinho,road,"[[-7.2048603, -35.8994204], [-7.2045613, -35.8979561]]"
709074607,residential,Rua Manoel Alexandrino de Araujo,road,"[[-7.2058718, -35.9012747], [-7.2052274, -35.901291], [-7.2046242, -35.9013008], [-7.2040485, -35.901305], [-7.2034418, -35.9013157], [-7.2028191, -35.9012943], [-7.2022367, -35.9013101]]"
709074608,residential,Rua Adalgisa Ramos Raia,road,"[[-7.2022367, -35.9013101], [-7.2023118, -35.9019144], [-7.2024333, -35.9024787], [-7.202582, -35.9027688], [-7.2027185, -35.9029419], [-7.2027353, -35.9029587]]"
709074609,residential,Rua Inacio da Costa Sampaio,road,"[[-7.2027474, -35.899821], [-7.2028433, -35.8997114], [-7.2028553, -35.8995733], [-7.2027807, -35.8994137], [-7.2026685, -35.8992256], [-7.2026118, -35.8987366]]"
709074610,residential,Rua Rubens Ferreira da Costa,road,"[[-7.2022367, -35.9013101], [-7.2021517, -35.9008944], [-7.2021219, -35.9007525], [-7.2020921, -35.9005911], [-7.2020368, -35.9002911], [-7.2020221, -35.9002144], [-7.2019502, -35.8998391], [-7.2019616, -35.8996156], [-7.2021115, -35.8990775], [-7.2022131, -35.8986343]]"
709074612,residential,Travessa Deputado Osmar de Aquino I,road,"[[-7.1994127, -35.8929448], [-7.1988572, -35.8930431]]"
709074613,residential,Rua João Viana Amorim Guedes,road,"[[-7.1959738, -35.8940558], [-7.1960815, -35.8940828], [-7.1962385, -35.8941257], [-7.1967462, -35.894338], [-7.197531, -35.894605]]"
