osm_id,fclass,name,type,coordenates
2337752864,suburb,Palmeira,place,"[-7.2109874, -35.8937262]"
2337752865,suburb,Sandra Cavalcante,place,"[-7.2442318, -35.8755544]"
2337752866,suburb,Universitário,place,"[-7.208052, -35.9112492]"
2337752867,suburb,Bela Vista,place,"[-7.2191718, -35.9018536]"
2337752868,suburb,Jardim Paulistano,place,"[-7.2501219, -35.8955181]"
2337752876,suburb,Portal Sudoeste,place,"[-7.2614965, -35.9350459]"
2337752879,suburb,Ramadinha,place,"[-7.2193332, -35.9286796]"
2337752881,village,Centro,place,"[-7.2188586, -35.8819448]"
2337752883,suburb,Jardim Continental,place,"[-7.1934852, -35.8885586]"
2337752889,suburb,Velame,place,"[-7.2708634, -35.9015938]"
2337752892,suburb,Cidades,place,"[-7.279352, -35.9322804]"
2337752898,suburb,Alto Branco,place,"[-7.2022177, -35.8819019]"
2337752901,suburb,Quarenta,place,"[-7.2320028, -35.8980388]"
2337752903,suburb,Mirante,place,"[-7.2332998, -35.8664996]"
2337752909,suburb,Monte Castelo,place,"[-7.2200227, -35.8657216]"
2337756237,hamlet,Lucas,place,"[-7.2540051, -35.968724]"
2337756248,hamlet,Capim Grande,place,"[-7.2193971, -35.9961855]"
2337756257,hamlet,Estreito,place,"[-7.2644393, -35.9932672]"
2338721793,hamlet,Marinho,place,"[-7.1983858, -35.8379202]"
2380741606,hamlet,Zé Velho,place,"[-7.3419182, -35.8976195]"
2464847992,locality,Reino Verde,place,"[-7.269445, -35.7962722]"
2561545392,hamlet,Juracy Palhano,place,"[-7.1875783, -35.8660785]"
2682777283,hamlet,Loteamento Cássio Cunha Lima,place,"[-7.3678889, -35.8882484]"
2934896096,village,Galante,place,"[-7.3053512, -35.7806549]"
3357854443,suburb,Acácio Figueiredo,place,"[-7.2658916, -35.9182951]"
3357854457,suburb,Catolé,place,"[-7.2347895, -35.878685]"
3357854468,suburb,Conceição,place,"[-7.211189, -35.8867953]"
3357854470,suburb,Cruzeiro,place,"[-7.2489388, -35.9025322]"
3357854471,suburb,Dinamérica,place,"[-7.2361213, -35.9155648]"
3357854486,suburb,Jardim Quarenta,place,"[-7.2375015, -35.9005421]"
3357855320,suburb,Prata,place,"[-7.223611, -35.8933216]"
3357855321,suburb,Presidente Médici,place,"[-7.2509238, -35.9106461]"
3357855329,suburb,Santa Cruz,place,"[-7.2447219, -35.9100413]"
3357855331,suburb,Santa Rosa,place,"[-7.2337088, -35.9065523]"
4522121307,village,Lagoa de Dentro,place,"[-7.197923, -35.9548885]"
4908255975,suburb,Aluízio Campos,place,"[-7.2904735, -35.8821737]"
5322804409,locality,Vila Maria da Luz,place,"[-7.2552747, -35.8119925]"
6587813251,village,Chã do Marinho,place,"[-7.1824728, -35.825135]"
687797006,fuel,Posto Monumento,traffic,"[-7.226143, -35.876283]"
797774689,fuel,Posto Milênio,traffic,"[-7.2759665, -35.9043309]"
1570283133,fuel,Posto Dallas,traffic,"[-7.2877303, -35.8901357]"
2071814590,fuel,Posto Sat,traffic,"[-7.2509918, -35.8785377]"
2073167510,fuel,Posto Dallas,traffic,"[-7.2297873, -35.8830444]"
2073174406,fuel,Posto de Combustível Marília,traffic,"[-7.227648, -35.8861558]"
2073316166,fuel,Posto Viaduto,traffic,"[-7.2165732, -35.8768807]"
2073321285,fuel,Posto Santa Ana,traffic,"[-7.2100176, -35.875924]"
2641071175,fuel,Posto Lagoão,traffic,"[-7.2027563, -35.9519703]"
